afinn_score,obj_score,exclamation_score,question_score,ellipsis_score,comma_score,period_score,anger_score,anticipation_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,trust_score,pos_score,neg_score,vader_neg,vader_neu,vader_pos,vader_compound,Target
-2.0,0.6458333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.147,0.853,0.0,-0.508,4
-12.0,0.7211538461538461,0.05128205128205128,0.0,0.0,0.05128205128205128,0.07692307692307693,0.0,0.0,0.0,0.02564102564102564,0.0,0.15384615384615385,0.0,0.07692307692307693,0.02564102564102564,0.1794871794871795,0.254,0.603,0.143,-0.8525,0
-6.0,0.6677631578947368,0.07894736842105263,0.02631578947368421,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.13157894736842105,0.214,0.735,0.051,-0.88,4
-6.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.439,0.561,0.0,-0.6006,4
-5.0,0.4453125,0.0,0.0,0.0,0.09375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.03125,0.15625,0.223,0.533,0.244,-0.2494,1
-4.0,0.75,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.337,0.549,0.114,-0.6458,4
-3.0,0.6377551020408163,0.04081632653061224,0.0,0.0,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.144,0.701,0.155,0.2328,4
-2.0,0.7083333333333334,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.389,0.611,0.0,-0.228,1
0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,7
3.0,0.375,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.405,0.6235,7
2.0,0.625,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7
-2.0,0.6079545454545454,0.2727272727272727,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.205,0.643,0.152,-0.4201,3
-4.0,0.6730769230769231,0.38461538461538464,0.0,0.0,0.10256410256410256,0.0,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.1282051282051282,0.158,0.756,0.086,-0.7574,1
6.0,0.58984375,0.15625,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0625,0.1,0.659,0.242,0.8193,1
5.0,0.8017241379310345,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.06896551724137931,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.0,0.807,0.193,0.8221,7
-2.0,0.728125,0.0,0.0,0.0,0.075,0.025,0.0,0.025,0.0,0.025,0.025,0.0,0.0,0.05,0.05,0.075,0.042,0.958,0.0,-0.4588,5
6.0,0.8064516129032258,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.043,0.808,0.149,0.8462,3
-2.0,0.6041666666666666,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.208,0.725,0.068,-0.4738,1
4.0,0.83984375,0.0625,0.0,0.0,0.125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.03125,0.0625,0.0625,0.113,0.694,0.193,0.7038,7
-2.0,0.7053571428571429,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.208,0.679,0.113,-0.6996,0
-4.0,0.7333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.272,0.646,0.082,-0.7645,1
-3.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.514,0.486,0.0,-0.4898,1
0.0,0.953125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,1.0,0.0,0.0,1
0.0,0.675,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,6
0.0,0.6544117647058824,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.17647058823529413,0.197,0.492,0.311,0.4939,3
10.0,0.7784926470588235,0.03676470588235294,0.007352941176470588,0.0,0.04411764705882353,0.04411764705882353,0.03676470588235294,0.16176470588235295,0.03676470588235294,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.07352941176470588,0.14705882352941177,0.07352941176470588,0.096,0.74,0.164,0.9059,4
-7.0,0.618421052631579,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.0,0.10526315789473684,0.10526315789473684,0.22,0.718,0.062,-0.7783,1
3.0,0.455,0.0,0.0,0.0,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.888,0.112,0.5473,2
5.0,0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.296,0.483,0.221,-0.0433,2
0.0,0.5869565217391305,0.08695652173913043,0.0,0.0,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.183,0.712,0.105,-0.7791,1
-3.0,0.625,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.28,0.72,0.0,-0.6458,4
2.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.0,0.739,0.261,0.7184,1
-2.0,0.7321428571428571,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.217,0.391,0.393,0.715,4
0.0,1.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,6
0.0,0.8125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,1.0,0.0,0.0,4
0.0,0.8596938775510204,0.0,0.0,0.0,0.1836734693877551,0.08163265306122448,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.0,0.061224489795918366,0.12244897959183673,0.1836734693877551,0.10204081632653061,0.078,0.835,0.087,0.0127,3
0.0,0.6666666666666666,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,1.0,0.0,0.0,2
-3.0,0.6640625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.125,0.0,0.0625,0.0,0.25,0.173,0.769,0.058,-0.5574,7
0.0,0.7767857142857143,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.0,0.4583333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,6
9.0,0.8303571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.057,0.733,0.209,0.6798,3
3.0,0.67,0.04,0.64,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.069,0.749,0.182,0.7052,4
1.0,0.7291666666666666,0.0,0.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.03333333333333333,0.0,0.16666666666666666,0.18,0.706,0.115,-0.3971,2
3.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.0,0.6607142857142857,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616,0.061,0.828,0.11,0.3818,1
4.0,0.7573529411764706,0.058823529411764705,0.0196078431372549,0.0,0.09803921568627451,0.058823529411764705,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.17647058823529413,0.0392156862745098,0.014,0.856,0.13,0.8928,1
4.0,0.7299107142857143,0.21428571428571427,0.0,0.0,0.10714285714285714,0.0,0.0,0.05357142857142857,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.10714285714285714,0.05357142857142857,0.05357142857142857,0.079,0.777,0.144,0.7284,4
-1.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.277,0.495,0.228,-0.128,2
-2.0,0.6964285714285714,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.518,0.482,0.0,-0.6571,4
4.0,0.8125,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.515,0.485,0.6805,6
1.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.257,0.354,0.389,0.358,6
1.0,0.5416666666666666,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.153,0.477,0.37,0.6775,1
0.0,0.6447368421052632,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.167,0.446,0.387,0.784,1
-2.0,0.4027777777777778,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.811,0.189,0.5429,1
0.0,0.53125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1
4.0,0.75,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.226,0.5859,6
3.0,0.8947368421052632,0.3157894736842105,0.15789473684210525,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.047,0.855,0.098,0.528,1
1.0,0.8287037037037037,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.091,0.802,0.106,0.2023,6
-5.0,0.7633928571428571,0.0,0.0,0.0,0.017857142857142856,0.07142857142857142,0.05357142857142857,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.125,0.17857142857142858,0.0,0.19642857142857142,0.19642857142857142,0.21428571428571427,0.149,0.818,0.033,-0.6637,4
1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.25,0.25,0.217,0.497,0.286,0.2732,5
0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-9.0,0.7635869565217391,0.0,0.0,0.0,0.10869565217391304,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.131,0.844,0.025,-0.8387,5
11.0,0.8599137931034483,0.0,0.08620689655172414,0.0,0.05172413793103448,0.05172413793103448,0.017241379310344827,0.08620689655172414,0.017241379310344827,0.0,0.06896551724137931,0.0,0.05172413793103448,0.08620689655172414,0.15517241379310345,0.017241379310344827,0.015,0.845,0.14,0.9589,4
4.0,0.7520161290322581,0.0,0.0,0.0,0.0,0.08064516129032258,0.03225806451612903,0.08064516129032258,0.0,0.08064516129032258,0.06451612903225806,0.03225806451612903,0.016129032258064516,0.20967741935483872,0.16129032258064516,0.12903225806451613,0.16,0.709,0.131,-0.5651,7
-2.0,0.7692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.11,0.89,0.0,-0.4767,1
-6.0,0.7389705882352942,0.0,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.14705882352941177,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0,0.17647058823529413,0.102,0.898,0.0,-0.7003,1
-3.0,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.136,0.779,0.085,-0.4588,3
0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,4
3.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.344,0.6369,6
-6.0,0.5625,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.337,0.529,0.135,-0.4703,1
0.0,0.625,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794,0.206,0.3802,2
-2.0,0.8076923076923077,0.07692307692307693,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.299,0.701,0.0,-0.7712,2
2.0,0.6916666666666667,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.092,0.792,0.117,0.1531,0
1.0,0.6764705882352942,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.128,0.59,0.282,0.7184,3
0.0,0.7232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,4
-2.0,0.90625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.125,0.125,0.0,0.05,0.905,0.045,-0.0402,2
1.0,0.6893382352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.07352941176470588,0.10294117647058823,0.04411764705882353,0.04411764705882353,0.0,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.0,0.10294117647058823,0.08823529411764706,0.07352941176470588,0.021,0.893,0.087,0.841,6
-2.0,0.5625,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.737,0.263,0.0,-0.4215,3
0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.088,0.811,0.1,0.204,3
2.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.853,0.147,0.4767,2
-1.0,0.7291666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.25,0.16666666666666666,0.08333333333333333,0.18,0.735,0.085,-0.3818,3
1.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874,0.126,0.0772,6
-1.0,0.6988636363636364,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.084,0.916,0.0,-0.4482,2
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1
0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.328,0.672,0.0,-0.5994,5
2.0,0.7767857142857143,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.906,0.094,0.3612,3
-1.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.732,0.0,-0.296,6
0.0,0.6354166666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.092,0.795,0.113,0.128,3
-2.0,0.6896551724137931,0.0,0.0,0.0,0.034482758620689655,0.20689655172413793,0.0,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0,1.0,0.0,0.0,5
1.0,0.8173076923076923,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.093,0.759,0.148,0.3182,4
0.0,0.6527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
-2.0,0.7890625,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0,0.101,0.899,0.0,-0.3527,4
0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,2
-2.0,0.625,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.473,0.342,0.185,-0.6369,4
0.0,0.75,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.185,0.815,0.0,-0.3595,3
-14.0,0.7474489795918368,0.08163265306122448,0.0,0.0,0.08163265306122448,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.1836734693877551,0.20408163265306123,0.10204081632653061,0.283,0.627,0.09,-0.9748,4
-1.0,0.6,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.109,0.62,0.27,0.6655,1
2.0,0.9519230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.944,0.056,0.1531,2
-3.0,0.8611111111111112,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.337,0.663,0.0,-0.892,7
3.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.104,0.799,0.097,-0.0516,2
4.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.407,0.593,0.8481,7
0.0,0.6931818181818182,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.13636363636363635,0.0,0.13636363636363635,0.048,0.923,0.029,-0.2263,1
-5.0,0.6953125,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.1875,0.168,0.794,0.038,-0.5267,3
0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.1,0.1,0.1,0.3,0.131,0.509,0.36,0.5256,1
-5.0,0.7397959183673469,0.0,0.02040816326530612,0.02040816326530612,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.122,0.79,0.088,-0.6515,2
-1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.167,0.707,0.126,-0.2023,2
3.0,0.6607142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.792,0.208,0.6369,1
-8.0,0.6314102564102564,0.0,0.0,0.6153846153846154,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.0,0.1282051282051282,0.05128205128205128,0.10256410256410256,0.203,0.767,0.03,-0.872,7
-7.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.217,0.783,0.0,-0.6124,4
-4.0,0.875,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.139,0.861,0.0,-0.5719,6
-5.0,0.73,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.165,0.773,0.062,-0.5709,3
-3.0,0.8579545454545454,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.095,0.905,0.0,-0.6428,4
-8.0,0.7291666666666666,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.03333333333333333,0.044444444444444446,0.05555555555555555,0.05555555555555555,0.022222222222222223,0.06666666666666667,0.011111111111111112,0.05555555555555555,0.05555555555555555,0.12222222222222222,0.193,0.677,0.13,-0.942,4
-5.0,0.8409090909090909,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.097,0.903,0.0,-0.1027,4
0.0,0.7701612903225806,0.0,0.06451612903225806,0.0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.03225806451612903,0.09,0.81,0.1,0.1814,4
-6.0,0.8402777777777778,0.018518518518518517,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.05555555555555555,0.07407407407407407,0.037037037037037035,0.087,0.889,0.024,-0.6588,4
